user_id,user_age,user_income,user_membership,rating
39257,53,198788.99,Platinum,5.0
39258,57,107196.35,Gold,5.0
39259,60,27933.58,Platinum,4.0
39263,41,59600.26,Silver,1.0
39264,63,101162.75,Silver,1.0
39265,57,31948.24,Free,4.0
39269,54,157534.81,Platinum,1.25
39270,55,73964.47,Free,4.0
39274,22,168159.31,Free,2.0
39275,66,199354.06,Platinum,4.5
39277,37,84739.72,Free,2.0
39278,50,27998.62,Free,5.0
39281,36,38015.25,Platinum,2.0
39283,31,28273.67,Silver,1.0
39285,58,162297.81,Platinum,3.5
39287,18,115818.31,Free,3.0
39288,34,120496.93,Silver,3.0
39292,62,86237.91,Free,2.5
39293,24,85349.89,Free,4.0
39294,69,101203.69,Gold,3.0
39298,65,163969.86,Platinum,4.0
39299,38,155952.44,Silver,3.5
39301,33,176453.87,Platinum,2.0
39305,44,185101.7,Silver,5.0
39306,27,98225.93,Platinum,2.5
39309,54,196233.73,Silver,5.0
39312,66,37240.49,Gold,5.0
39315,67,51810.98,Platinum,1.6666666666666667
39318,34,71128.0,Free,2.0
39320,45,75705.14,Platinum,5.0
39323,66,192800.85,Platinum,3.0
39325,37,176224.61,Silver,2.0
39327,33,30346.77,Platinum,3.0
39329,50,128125.07,Gold,1.0
39331,41,135471.78,Platinum,1.0
39333,32,25973.48,Gold,1.0
39336,40,104016.91,Gold,4.0
39337,20,149427.97,Platinum,4.333333333333333
39346,31,59467.08,Free,3.3333333333333335
39348,68,141985.61,Free,2.0
39349,50,197334.53,Platinum,2.0
39350,67,24475.6,Free,1.0
39353,22,60121.37,Free,3.0
39354,63,50088.24,Silver,2.5
39355,27,137888.22,Platinum,5.0
39356,28,31395.75,Free,2.0
39359,22,100277.2,Free,4.0
39363,35,38267.35,Platinum,2.0
39365,64,43453.04,Silver,2.0
39370,21,134941.35,Gold,2.0
39371,67,132566.96,Platinum,2.6666666666666665
39375,32,167730.31,Silver,1.0
39378,62,67395.53,Platinum,2.0
39380,66,99864.56,Platinum,2.6666666666666665
39381,62,54069.66,Gold,5.0
39382,25,183674.08,Gold,2.0
39383,58,164276.03,Gold,1.0
39385,69,129724.18,Silver,1.0
39388,51,137021.96,Platinum,3.5
39389,37,180022.76,Free,2.0
39392,45,98186.85,Silver,1.0
39393,42,38824.43,Platinum,3.5
39394,46,164173.87,Silver,5.0
39397,63,193719.14,Platinum,2.0
39399,19,77321.58,Free,3.5
39400,31,84493.59,Gold,4.0
39401,33,114452.84,Platinum,2.3333333333333335
39404,62,144661.18,Platinum,2.0
39407,46,115632.07,Platinum,3.0
39409,67,94147.36,Gold,4.0
39412,28,86313.0,Silver,4.0
39414,29,40821.31,Free,5.0
39415,38,30031.47,Platinum,4.0
39416,56,102445.71,Gold,1.0
39417,36,140605.62,Free,5.0
39418,31,107508.44,Free,3.0
39422,41,29322.6,Silver,3.0
39425,61,147778.46,Platinum,5.0
39426,57,173572.36,Free,4.0
39427,27,195822.49,Gold,3.0
39429,68,158234.53,Gold,5.0
39430,51,188941.4,Silver,4.0
39435,53,151581.54,Gold,2.0
39436,62,125433.48,Free,1.0
39438,61,116156.32,Free,3.0
39441,25,197982.72,Free,2.0
39442,35,46726.98,Free,1.0
39450,30,181918.43,Platinum,3.0
39452,62,194682.45,Gold,1.0
39454,35,42048.12,Gold,3.0
39458,52,199065.25,Platinum,4.0
39460,66,97362.57,Gold,3.0
39461,40,102342.14,Free,5.0
39462,61,67742.28,Platinum,4.0
39463,63,103475.02,Free,1.0
39465,65,51614.51,Gold,2.5
39467,47,60521.08,Gold,4.0
39468,43,121701.08,Free,3.0
39472,31,65548.97,Gold,4.0
39473,26,61226.55,Free,3.0
39477,42,39241.86,Free,5.0
39479,32,79556.05,Gold,2.5
39480,38,117999.0,Gold,4.5
39487,39,104282.09,Free,4.0
39491,31,187315.95,Silver,3.5
39492,33,120315.4,Free,1.0
39493,21,182059.34,Free,1.0
39495,56,142981.85,Free,4.0
39498,49,67077.53,Silver,4.0
39501,66,115425.52,Silver,4.0
39502,40,169340.14,Silver,5.0
39505,52,53352.14,Free,3.0
39507,66,46611.03,Platinum,2.0
39513,28,115497.18,Free,1.3333333333333333
39517,46,127940.15,Free,2.0
39519,40,187396.33,Free,4.0
39522,58,177926.13,Gold,2.0
39523,28,156813.63,Platinum,3.0
39524,67,42207.77,Free,3.6666666666666665
39530,57,194679.13,Free,1.0
39531,39,95053.74,Silver,1.0
39532,41,52389.15,Platinum,3.0
39535,53,117258.63,Silver,2.0
39538,48,74616.89,Silver,3.5
39540,36,96602.49,Silver,5.0
39541,65,137303.19,Silver,2.0
39543,68,73373.01,Gold,4.0
39545,55,94118.79,Free,2.0
39547,34,50598.81,Platinum,4.0
39549,59,157227.01,Silver,3.2
39551,59,100539.32,Free,4.0
39552,26,59893.21,Silver,3.0
39557,24,21261.96,Silver,4.0
39566,55,151673.44,Free,2.5
39571,25,151879.64,Free,2.0
39572,49,38401.78,Platinum,3.0
39576,21,82815.75,Platinum,5.0
39577,48,129654.33,Free,1.0
39579,22,60207.9,Gold,1.0
39580,31,112995.81,Free,2.0
39583,57,90370.52,Free,1.0
39584,36,140896.51,Platinum,3.5
39586,41,197769.3,Gold,1.0
39587,65,135190.06,Free,5.0
39588,67,166878.04,Free,4.0
39590,54,64215.29,Free,3.0
39596,36,80193.42,Silver,4.0
39598,52,69633.47,Silver,1.0
39602,19,92685.92,Gold,3.0
39605,62,105627.19,Silver,5.0
39609,47,193014.0,Platinum,1.0
39612,44,186274.17,Free,4.0
39613,64,181562.41,Gold,2.5
39614,63,87113.02,Free,1.0
39615,22,199791.2,Gold,2.5
39616,42,73124.28,Platinum,3.0
39622,51,190569.36,Silver,5.0
39624,62,89960.16,Silver,2.0
39625,33,197425.65,Gold,1.0
39627,54,112558.52,Free,4.0
39628,44,190835.22,Gold,1.0
39629,46,122588.54,Platinum,2.0
39631,43,137078.66,Gold,1.0
39633,64,185301.87,Platinum,3.0
39635,34,199069.75,Platinum,4.0
39640,24,56195.73,Platinum,4.0
39641,55,106464.34,Silver,3.0
39646,60,157802.91,Silver,1.0
39651,64,102536.93,Free,1.0
39652,47,183709.24,Silver,4.0
39655,31,163850.41,Free,3.0
39659,29,73831.22,Gold,5.0
39660,21,139826.9,Silver,3.0
39663,69,198714.6,Free,2.5
39665,32,141085.38,Silver,5.0
39668,45,55499.1,Gold,2.0
39669,42,135419.26,Silver,1.0
39670,51,49514.59,Free,3.5
39671,24,94777.07,Platinum,2.0
39672,28,95899.95,Silver,2.5
39675,69,58970.55,Platinum,2.5
39677,47,118203.6,Platinum,2.5
39678,60,174195.22,Platinum,5.0
39679,62,133471.06,Free,5.0
39680,65,123498.24,Free,2.5
39681,63,110116.56,Platinum,1.0
39683,28,104362.79,Gold,3.0
39687,37,87938.06,Silver,4.0
39689,31,150435.15,Free,1.0
39692,45,60287.16,Gold,2.5
39693,55,199406.94,Silver,3.0
39694,19,179847.85,Platinum,1.0
39695,30,40974.29,Platinum,4.0
39697,55,61447.31,Gold,3.0
39702,50,192708.01,Platinum,1.0
39703,43,141247.15,Platinum,4.0
39704,45,90928.46,Free,2.0
39706,50,68696.4,Platinum,5.0
39707,51,74917.92,Free,2.0
39709,59,40537.36,Silver,3.0
39710,51,167068.32,Free,3.0
39713,40,28120.69,Gold,5.0
39717,65,171318.13,Gold,1.0
39720,36,172108.11,Platinum,4.0
39727,33,199784.21,Free,3.0
39733,55,159300.94,Silver,4.0
39734,28,75573.91,Platinum,2.0
39735,66,195678.99,Gold,2.0
39736,38,195336.88,Free,3.0
39740,58,178130.15,Gold,5.0
39743,63,80201.6,Gold,5.0
39745,46,23769.06,Platinum,3.0
39747,61,185488.5,Free,3.0
39749,48,111900.83,Gold,2.0
39750,19,186433.14,Gold,4.0
39751,59,174522.01,Gold,1.0
39753,21,38303.48,Silver,5.0
39755,57,150230.18,Platinum,3.0
39757,30,20957.77,Silver,3.0
39759,50,118075.03,Gold,3.0
39763,57,192916.15,Gold,4.0
39765,63,174738.23,Silver,2.0
39769,38,61819.95,Platinum,5.0
39773,24,125650.31,Gold,3.0
39774,25,81585.35,Platinum,2.0
39777,18,67207.9,Silver,5.0
39778,21,160208.75,Silver,2.0
39779,25,96533.14,Free,1.0
39780,42,79826.2,Silver,3.0
39784,29,197182.92,Platinum,5.0
39791,40,27932.82,Silver,2.0
39795,28,40231.24,Platinum,2.0
39796,67,37502.75,Platinum,2.0
39801,30,190123.21,Gold,3.5
39803,58,153732.47,Platinum,4.5
39804,45,166899.83,Free,2.0
39807,34,33083.13,Free,4.0
39809,27,197654.52,Free,2.3333333333333335
39810,21,20265.97,Platinum,1.0
39811,33,49238.4,Silver,3.0
39812,36,118309.66,Free,5.0
39815,52,82789.51,Free,4.0
39817,60,157261.4,Silver,2.0
39818,29,145843.25,Free,2.0
39819,69,52022.2,Free,3.0
39824,50,51840.52,Silver,4.0
39825,32,162037.22,Gold,1.0
39826,68,165259.68,Platinum,3.0
39829,57,170343.97,Gold,2.0
39831,30,156367.67,Silver,1.0
39832,58,86182.13,Gold,3.5
39833,33,61388.36,Silver,4.0
39835,46,112688.65,Free,3.0
39836,69,135747.44,Free,2.0
39837,34,46140.88,Platinum,2.0
39839,26,110879.37,Silver,3.0
39840,45,167737.73,Gold,2.0
39844,29,83447.18,Gold,5.0
39845,24,172198.18,Platinum,5.0
39847,39,61234.8,Free,4.0
39848,62,103390.67,Free,4.0
39849,50,148835.07,Free,4.0
39850,51,147253.17,Free,3.0
39851,42,32137.89,Silver,4.0
39853,38,153444.33,Platinum,2.5
39855,49,188065.69,Platinum,3.0
39857,45,32637.25,Gold,5.0
39858,34,147562.04,Silver,5.0
39859,38,59001.0,Gold,1.0
39865,69,184074.0,Gold,2.0
39867,53,41660.28,Platinum,2.3333333333333335
39871,48,190513.66,Platinum,2.5
39872,18,184875.63,Silver,4.0
39873,50,115553.4,Platinum,5.0
39877,36,174520.38,Free,5.0
39882,53,46341.7,Silver,2.0
39884,38,197079.39,Gold,1.0
39885,22,123449.38,Free,3.0
39890,55,46267.87,Free,2.0
39893,27,183034.55,Gold,1.0
39894,42,198002.31,Silver,5.0
39899,69,85313.47,Free,3.0
39902,25,80916.93,Silver,5.0
39905,23,78881.5,Free,1.0
39906,56,199483.81,Gold,2.6666666666666665
39908,34,192530.01,Platinum,5.0
39909,66,192413.32,Gold,3.0
39914,46,169656.92,Gold,5.0
39915,43,93859.9,Gold,4.0
39923,32,77637.56,Gold,2.5
39924,43,55769.6,Silver,3.0
39927,37,49328.67,Silver,5.0
39931,40,75910.1,Gold,2.0
39935,48,197892.39,Free,5.0
39937,49,49345.03,Platinum,5.0
39939,44,36968.8,Platinum,3.3333333333333335
39940,19,66546.2,Silver,4.0
39942,47,43715.01,Silver,3.5
39943,25,119635.13,Silver,5.0
39944,61,163045.91,Free,2.0
39945,67,79872.39,Gold,5.0
39946,34,186038.31,Platinum,3.0
39947,45,84089.8,Gold,1.0
39949,32,139610.04,Silver,5.0
39952,67,165166.09,Free,2.0
39953,21,99800.07,Gold,4.0
39959,27,106061.13,Free,1.0
39962,54,113526.63,Silver,2.0
39964,35,33292.62,Gold,2.0
39965,49,161976.91,Free,2.0
39966,36,31629.87,Silver,3.5
39967,61,26445.85,Gold,3.0
39968,63,155464.38,Platinum,1.0
39970,61,62220.31,Gold,1.0
39973,51,166261.49,Gold,1.0
39978,31,91823.59,Free,1.0
39979,34,36734.73,Gold,2.0
39983,25,30784.58,Platinum,3.0
39988,56,88339.24,Free,3.5
39989,59,123529.06,Gold,3.0
39991,23,118408.35,Gold,3.0
39992,46,164572.11,Free,2.0
39993,25,184488.24,Platinum,4.0
39995,41,67643.15,Free,2.5
39996,65,122813.91,Platinum,1.0
39998,41,109170.5,Free,2.0
40000,44,28077.66,Gold,1.0
40001,34,43137.06,Silver,3.5
40005,55,146867.44,Gold,5.0
40008,64,77555.47,Gold,1.0
40009,40,121713.14,Platinum,2.0
40011,39,71429.35,Gold,1.0
40014,66,79566.8,Silver,3.0
40018,39,163507.57,Free,3.5
40022,19,140826.93,Silver,5.0
40026,64,179745.1,Gold,3.0
40028,28,187511.44,Silver,1.0
40029,63,144360.97,Platinum,2.0
40032,33,62100.6,Free,4.0
40035,62,116409.15,Silver,1.0
40038,57,33011.15,Silver,3.0
40039,48,111376.87,Platinum,3.0
40041,23,55790.51,Free,1.0
40042,37,155300.3,Gold,4.0
40044,44,35282.74,Gold,3.0
40046,55,31314.1,Platinum,4.0
40047,41,172373.48,Platinum,1.0
40048,30,22328.41,Platinum,1.0
40050,23,91243.96,Free,4.0
40051,64,179584.26,Silver,2.5
40052,64,181362.27,Gold,3.5
40053,40,130977.54,Free,3.0
40054,56,101630.97,Platinum,5.0
40056,53,193730.83,Silver,5.0
40057,45,40865.17,Platinum,3.0
40061,61,113382.56,Free,3.0
40065,57,166002.23,Free,1.0
40067,49,105791.82,Platinum,3.6666666666666665
40068,23,126791.21,Free,2.0
40069,34,92432.19,Silver,1.0
40070,55,167400.9,Free,1.0
40071,61,129869.53,Gold,1.0
40073,40,177606.5,Silver,4.0
40075,33,129796.31,Gold,2.0
40079,20,102163.26,Gold,5.0
40084,64,101956.48,Platinum,4.0
40086,33,51999.7,Silver,2.0
40091,67,182402.68,Platinum,3.0
40092,53,111587.34,Gold,4.0
40093,42,124632.27,Silver,1.5
40095,50,62964.82,Silver,3.0
40097,39,101027.04,Silver,4.0
40099,49,92342.73,Platinum,1.0
40100,69,38916.08,Platinum,3.0
40108,22,173449.28,Silver,1.0
40109,45,109107.09,Free,3.0
40111,19,49326.7,Free,1.0
40118,64,147274.6,Silver,3.0
40121,45,92577.55,Silver,1.0
40122,51,122803.2,Free,3.0
40124,24,113528.16,Platinum,5.0
40127,21,103725.2,Platinum,2.0
40128,67,59733.55,Silver,4.0
40129,40,102235.53,Platinum,2.0
40135,44,152019.88,Silver,5.0
40136,56,65337.01,Platinum,2.0
40137,69,168340.53,Gold,5.0
40139,58,53641.15,Silver,3.0
40141,25,78440.4,Silver,4.5
40142,28,157627.85,Silver,3.0
40143,54,153621.06,Silver,3.0
40144,45,38751.31,Free,3.0
40145,51,196573.67,Free,5.0
40146,22,96440.05,Gold,3.0
40148,44,91755.87,Free,2.5
40149,60,23794.38,Silver,4.0
40150,61,120433.8,Gold,2.0
40151,40,108421.09,Gold,1.0
40152,45,174679.17,Silver,2.0
40153,52,113405.45,Gold,4.0
40159,44,121873.71,Silver,5.0
40160,62,132874.58,Platinum,5.0
40165,22,81046.25,Silver,2.0
40172,37,43684.48,Platinum,3.0
40177,67,32717.19,Silver,2.5
40179,49,65852.47,Gold,5.0
40180,28,109480.09,Free,4.5
40181,28,126727.97,Silver,5.0
40183,48,142764.1,Silver,4.0
40185,58,83519.17,Free,4.0
40187,53,64246.34,Silver,3.5
40188,51,168566.85,Silver,2.0
40203,27,121189.65,Gold,4.5
40205,18,116165.83,Gold,1.0
40207,55,38985.62,Free,3.6666666666666665
40209,47,26609.21,Silver,5.0
40211,30,56291.84,Silver,2.0
40213,36,101440.47,Platinum,5.0
40216,31,175221.74,Platinum,4.0
40221,19,118675.28,Gold,4.0
40223,18,71549.78,Free,4.0
40226,21,160322.98,Platinum,2.0
40228,67,47586.45,Platinum,3.0
40229,59,158175.19,Silver,5.0
40230,22,119689.43,Gold,4.0
40231,19,52029.33,Platinum,1.0
40234,63,74477.21,Free,1.0
40236,57,186935.76,Free,2.0
40237,37,114167.05,Free,3.0
40238,55,82797.27,Platinum,5.0
40239,42,184620.95,Silver,4.333333333333333
40240,66,113931.94,Free,2.0
40244,46,94602.63,Gold,2.0
40245,63,107779.01,Free,3.5
40249,54,54391.66,Silver,4.0
40250,28,60277.65,Gold,3.0
40252,20,22252.73,Silver,3.6666666666666665
40255,65,53210.13,Platinum,3.0
40256,68,69042.41,Silver,1.0
40257,46,124833.86,Gold,4.0
40259,22,134207.79,Gold,3.0
40260,45,53137.66,Silver,3.0
40261,66,69783.58,Gold,2.0
40265,54,142297.69,Platinum,5.0
40270,55,132166.33,Silver,1.0
40272,51,178472.47,Free,5.0
40275,49,88012.73,Gold,1.0
40280,21,166035.16,Silver,1.0
40283,62,186381.84,Platinum,4.0
40284,23,57413.09,Gold,3.0
40285,41,113875.0,Platinum,1.0
40287,18,143486.07,Gold,2.0
40288,38,95308.93,Silver,4.0
40289,61,126447.43,Platinum,1.0
40291,38,155719.61,Silver,1.5
40292,35,178184.04,Gold,3.0
40294,69,169027.31,Platinum,3.0
40297,49,111517.74,Platinum,5.0
40298,49,66567.46,Free,3.0
40299,54,48812.69,Platinum,4.0
40305,62,139120.59,Gold,5.0
40306,49,111920.76,Silver,4.0
40307,25,123460.51,Gold,3.0
40311,44,125952.32,Free,4.0
40313,23,111737.76,Silver,4.0
40315,32,89118.5,Platinum,3.0
40319,18,169572.64,Gold,1.0
40320,47,84624.37,Silver,3.0
40321,40,171905.26,Free,4.0
40322,62,162549.16,Platinum,3.0
40330,48,34037.08,Silver,4.0
40331,39,191453.86,Free,1.0
40333,34,127653.45,Platinum,4.0
40335,51,45026.04,Platinum,1.5
40338,25,22836.97,Platinum,4.0
40343,43,181429.3,Platinum,2.0
40348,34,199675.81,Silver,1.0
40350,59,83636.77,Gold,2.5
40351,19,73941.02,Silver,4.0
40355,24,37858.82,Free,4.0
40357,40,50797.86,Silver,3.0
40360,39,37350.89,Free,5.0
40361,62,139993.23,Free,3.0
40363,23,79319.75,Gold,1.0
40364,50,62914.67,Free,2.0
40365,35,133888.29,Platinum,5.0
40368,61,152243.82,Platinum,3.0
40369,34,178598.65,Platinum,1.0
40370,19,142737.47,Silver,2.5
40373,20,36946.88,Free,5.0
40374,48,102141.08,Silver,5.0
40375,42,142694.17,Silver,3.5
40377,42,82135.2,Free,3.0
40379,20,85412.28,Gold,2.0
40380,55,177055.26,Silver,2.0
40383,46,84788.97,Silver,4.0
40387,37,125921.95,Free,5.0
40389,37,183661.66,Silver,3.5
40393,53,188770.65,Gold,1.0
40395,48,121914.32,Silver,2.0
40396,50,162247.79,Silver,4.0
40397,48,151399.66,Silver,3.0
40398,23,128523.53,Gold,1.0
40402,53,155943.83,Free,2.0
40403,45,128128.48,Free,4.0
40404,60,155979.32,Silver,1.0
40406,45,22905.07,Silver,2.5
40409,58,92935.95,Silver,3.0
40410,26,81251.4,Silver,2.0
40412,36,26573.62,Free,4.0
40415,19,172299.99,Platinum,2.0
40416,40,70314.59,Gold,2.0
40418,58,31685.02,Silver,3.0
40426,20,121694.79,Platinum,1.0
40427,56,92922.9,Silver,1.0
40428,68,175059.67,Platinum,3.5
40430,34,171312.23,Platinum,5.0
40431,22,178762.49,Silver,2.0
40432,31,140680.58,Platinum,4.0
40437,62,98939.85,Silver,5.0
40439,44,99399.37,Free,1.0
40448,39,169891.99,Platinum,2.0
40449,62,151684.62,Silver,3.0
40450,25,123979.88,Gold,3.0
40456,39,133941.89,Silver,4.0
40459,34,30643.68,Free,5.0
40461,68,126918.92,Platinum,3.0
40463,48,139617.72,Free,2.0
40465,54,188569.35,Silver,4.0
40470,38,199519.37,Silver,5.0
40471,44,127560.69,Gold,3.0
40475,57,49687.23,Platinum,1.0
40477,29,95406.68,Silver,1.0
40478,33,192571.02,Platinum,2.5
40481,65,63177.12,Gold,3.0
40482,46,76617.99,Free,4.0
40485,26,89507.45,Silver,4.0
40487,22,153447.11,Free,3.5
40490,27,189763.27,Silver,4.0
40492,48,181950.84,Silver,5.0
40494,28,133708.89,Gold,2.5
40495,42,44513.87,Gold,3.0
40498,43,65325.65,Gold,2.0
40499,67,69921.27,Gold,4.0
40500,24,46103.12,Platinum,5.0
40502,26,35004.53,Silver,2.0
40503,38,131788.23,Silver,3.0
40506,31,195951.98,Platinum,5.0
40510,18,44886.46,Silver,2.5
40511,28,46083.47,Platinum,2.0
40512,45,151359.26,Platinum,4.0
40513,19,46958.76,Silver,5.0
40514,36,76526.63,Gold,2.0
40519,65,39792.03,Silver,3.0
40521,38,163414.82,Free,2.0
40522,22,70124.59,Free,4.0
40523,47,133766.67,Free,2.0
40524,56,35378.74,Free,2.0
40525,33,104899.83,Free,1.0
40528,29,141424.33,Platinum,1.0
40529,20,87919.17,Gold,4.0
40531,28,78314.98,Gold,1.0
40532,68,136104.71,Gold,3.0
40535,67,120695.01,Silver,3.0
40536,27,68770.24,Gold,3.5
40538,45,67313.87,Platinum,4.0
40540,42,68389.75,Silver,2.0
40543,21,32661.73,Free,1.5
40546,40,73607.71,Gold,1.0
40548,45,70167.11,Gold,1.0
40553,40,86304.25,Silver,5.0
40555,26,50237.56,Silver,3.0
40560,37,117568.44,Silver,3.0
40561,33,165759.06,Gold,5.0
40564,47,166769.49,Gold,5.0
40566,27,41850.41,Silver,3.0
40568,22,69312.47,Gold,1.0
40570,19,49846.62,Platinum,1.0
40573,54,89729.16,Silver,3.0
40575,64,34164.27,Gold,2.0
40577,65,161454.36,Gold,4.0
40578,48,52060.19,Silver,2.5
40580,48,186501.92,Free,3.0
40581,45,186317.37,Platinum,1.0
40583,65,163023.03,Silver,5.0
40584,30,190745.58,Silver,3.0
40585,47,33317.95,Free,2.0
40587,48,28263.72,Platinum,1.0
40592,39,166708.39,Silver,1.0
40593,60,134525.3,Platinum,1.0
40596,67,61820.59,Platinum,2.0
40599,67,180003.57,Silver,2.0
40601,64,37000.12,Gold,2.0
40603,56,90879.4,Platinum,5.0
40604,27,120950.68,Silver,3.0
40605,57,156079.81,Platinum,4.0
40608,19,123145.23,Silver,2.0
40611,19,167333.22,Platinum,1.0
40612,28,184325.06,Silver,1.0
40614,60,139532.63,Free,5.0
40616,25,124736.79,Free,1.0
40620,65,123350.3,Platinum,4.0
40621,18,29982.36,Free,3.0
40625,37,33436.94,Gold,4.0
40626,34,35850.97,Gold,2.0
40628,63,153013.9,Gold,5.0
40630,27,198527.0,Gold,4.0
40631,65,30512.48,Free,3.0
40632,39,166486.82,Silver,2.6666666666666665
40634,24,180701.64,Silver,3.0
40635,56,141320.11,Silver,4.0
40636,33,123032.07,Silver,1.0
40637,47,161531.71,Platinum,4.0
40638,67,106460.06,Free,4.0
40640,69,112863.16,Free,4.0
40641,54,135764.8,Silver,4.75
40646,33,34629.24,Free,5.0
40650,57,76247.21,Free,5.0
40652,22,27266.87,Free,4.0
40654,67,169680.81,Free,3.0
40655,63,88176.97,Gold,5.0
40656,33,73568.01,Silver,2.0
40659,54,58583.76,Free,4.0
40661,48,77793.02,Platinum,2.0
40662,37,56622.05,Gold,1.5
40665,32,86295.42,Gold,1.0
40666,46,165095.34,Gold,1.0
40668,54,21441.19,Free,2.0
40669,64,149240.44,Gold,1.0
40671,32,186958.18,Gold,1.0
40672,44,165840.55,Free,2.0
40674,20,32788.62,Free,4.0
40677,20,61054.3,Platinum,3.5
40682,47,133719.01,Gold,2.0
40687,18,49028.43,Platinum,4.0
40690,46,128653.71,Silver,5.0
40693,22,37196.35,Silver,4.0
40702,65,177369.46,Free,2.0
40703,65,164001.4,Silver,5.0
40706,36,89406.4,Platinum,4.0
40709,59,40861.08,Free,4.0
40711,49,94781.66,Silver,3.0
40712,61,172290.17,Platinum,5.0
40715,55,130155.06,Platinum,2.0
40717,62,48239.48,Free,3.0
40720,48,199901.94,Gold,3.0
40721,39,188084.83,Silver,3.0
40726,39,124182.6,Silver,3.0
40727,62,146342.87,Platinum,2.6666666666666665
40728,43,40745.82,Platinum,1.0
40729,63,23882.77,Platinum,5.0
40730,61,80186.78,Platinum,2.0
40735,69,118330.91,Gold,3.0
40740,67,78741.26,Gold,3.0
40741,55,121813.32,Free,4.0
40742,47,37894.13,Platinum,2.5
40743,62,166882.23,Free,2.0
40744,61,45417.72,Platinum,3.0
40745,20,124974.89,Gold,1.0
40747,67,179727.79,Gold,2.0
40749,68,69009.38,Silver,2.0
40753,34,101015.94,Gold,2.0
40756,67,170334.87,Platinum,5.0
40758,54,144580.98,Silver,4.0
40760,37,111302.59,Gold,4.0
40761,31,124973.55,Gold,5.0
40764,47,65999.31,Platinum,1.0
40765,26,162265.77,Platinum,2.0
40767,25,150515.78,Platinum,2.0
40768,19,75822.53,Silver,3.0
40769,28,83097.45,Platinum,2.5
40771,23,52163.1,Silver,1.0
40773,57,195083.33,Free,2.0
40775,40,149888.0,Platinum,2.0
40776,52,63397.05,Platinum,5.0
40777,19,114889.7,Gold,3.5
40778,34,149129.54,Platinum,4.0
40779,57,42415.25,Platinum,4.0
40780,25,43349.81,Silver,3.0
40783,55,85760.78,Platinum,1.0
40784,68,89597.69,Platinum,5.0
40785,66,114604.07,Platinum,3.0
40790,28,140860.03,Platinum,4.0
40792,32,77883.03,Silver,3.0
40793,50,164847.58,Silver,1.0
40794,61,176544.49,Silver,2.5
40797,63,91823.52,Platinum,3.0
40799,68,122884.39,Platinum,1.0
40800,64,172925.55,Silver,1.0
40801,42,68529.38,Free,4.0
40803,19,98098.75,Free,3.0
40807,42,183865.11,Silver,3.0
40809,59,121950.64,Gold,5.0
40811,41,112379.33,Platinum,3.0
40812,31,132520.11,Platinum,4.0
40813,39,46929.55,Gold,3.0
40814,63,142796.38,Free,5.0
40816,60,76963.67,Platinum,3.0
40818,39,28266.66,Platinum,4.0
40820,30,57984.07,Gold,1.0
40821,62,169398.49,Platinum,1.0
40822,24,47048.13,Free,4.0
40828,65,31549.8,Platinum,1.0
40830,37,105881.95,Silver,1.0
40834,58,59710.95,Free,2.5
40837,28,126753.61,Free,3.5
40841,54,130983.72,Free,5.0
40843,41,47277.69,Free,4.0
40844,60,149341.54,Free,3.0
40845,18,138289.26,Silver,1.0
40849,29,45714.58,Gold,5.0
40850,37,65595.73,Free,4.0
40851,30,145985.85,Platinum,1.0
40852,50,101737.24,Gold,4.5
40853,48,70134.08,Platinum,1.0
40856,55,104585.33,Gold,5.0
40858,66,60195.67,Free,3.0
40860,54,199393.47,Gold,1.0
40862,33,197062.89,Gold,3.3333333333333335
40866,35,168526.31,Platinum,5.0
40868,42,84017.71,Platinum,5.0
40871,52,70994.56,Gold,2.0
40872,62,42389.96,Platinum,5.0
40876,22,80700.7,Platinum,4.0
40879,18,149957.8,Free,5.0
40881,37,182919.28,Platinum,2.5
40882,60,40623.35,Silver,2.0
40884,31,175138.62,Gold,1.0
40888,68,183901.86,Gold,1.0
40889,65,82131.43,Platinum,3.0
40890,33,46447.62,Free,3.0
40891,36,43632.21,Silver,2.0
40895,37,188734.34,Gold,3.0
40898,58,47252.57,Silver,4.0
40899,42,58785.86,Platinum,4.5
40901,48,169025.8,Silver,4.0
40903,29,127869.41,Silver,3.0
40907,21,57468.48,Free,2.0
40908,34,163513.61,Platinum,2.0
40909,38,189346.56,Platinum,1.5
40910,29,23575.28,Gold,5.0
40912,29,32325.03,Platinum,3.0
40916,28,27221.43,Platinum,3.0
40917,55,70359.51,Platinum,4.0
40918,32,42872.46,Silver,1.0
40919,40,75945.63,Platinum,4.0
40920,26,190147.14,Silver,4.0
40922,47,50644.51,Platinum,1.0
40929,61,49965.56,Silver,4.0
40931,30,113351.58,Free,3.25
40934,59,75722.81,Gold,5.0
40943,35,149807.67,Platinum,3.0
40950,58,183973.16,Platinum,3.0
40951,36,82399.55,Platinum,1.0
40954,33,54574.42,Free,1.5
40958,20,59111.04,Gold,2.0
40960,44,93475.09,Silver,4.0
40963,42,27182.75,Free,3.0
40968,67,89908.5,Gold,5.0
40971,50,173377.8,Gold,4.5
40978,48,191116.37,Platinum,4.0
40979,45,111783.96,Silver,3.0
40981,59,148002.43,Silver,5.0
40983,62,113318.73,Free,5.0
40988,24,181716.35,Platinum,2.0
40989,37,72092.21,Platinum,4.0
40991,59,118603.26,Free,2.0
40993,35,138835.61,Free,1.0
40996,47,44626.52,Silver,2.0
41001,32,22006.53,Silver,3.0
